Comune,Provincia,Categoria,Classificazione,Denominazione,CAP,Indirizzo,Gestore,Città,Località,Telefono,FAX,Cellulare,Indirizzo internet,Indirizzo di posta elettronica,Codice ISTAT,Numero struttura,Longitudine,Latitudine,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,ADRIA,61011,Via Vittorio Veneto 25,ILIANA FILIPPINI,GABICCE MARE,GABICCE MARE,541,954684,,333,3380200,www.hoteladriagabicce.it,info@hoteladriagabicce.it,41019,11640,12.7523,43.9679,,,
Gabicce Mare,PESARO E URBINO,RESIDENZE TURISTICO ALBERGHIERE,4 Stelle,ADRIATICO RESIDENCE,61011,via Edmondo De Amicis 39,Alessio Bonaccorsi,GABICCE MARE,GABICCE MARE,541831136,541831228,,www.adriaticoresidence.com,info@adriaticoresidence.com,41019,11641,12.7518,43.9674,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,ALBA,61011,via Vittorio Veneto 15,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950059,541953005,,www.hotel-alba.it,info@hotel-alba.it,41019,11937,12.7515,43968,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,ALEXANDER,61011,via Panoramica 35,CINZIA FERRARINI,GABICCE MARE,GABICCE MARE,541954166,541960144,,www.alexanderhotel.it,info@alexanderhotel.it,41019,11644,12.7635,43965,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,AMBRA,61011,via vittorio veneto 20,ANGELA BENVENUTI,GABICCE MARE,GABICCE MARE,541954366,541954415,,www.ambrahotel.eu,info@ambrahotel.eu,41019,11645,12.7515,43968,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,ATLANTIC,61011,via Panoramica 22,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541954254,541953730,,www.hatlantic.it,info@hatlantic.it,41019,11939,12.7593,43.9661,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,AUGUSTA,61011,via vittorio veneto 77,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950001,541831265,,www.hotelaugustagabicce.com,info@hotelaugustagabicce.com,41019,11650,12754,43.9676,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 1 stella,AURORA,61011,via Cristoforo Colombo 45,DORINA MICHELINI,GABICCE MARE,GABICCE MARE,541950008,541950008,,www.gabiccemare.com,aurora,aurora@gabiccemare.com,41019,11651,12.7578,43.9671,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI  N. 32,61011,via cristoforo colombo 1 1,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,0541 833366,,3477215619,matteo@baldassarri.com,www.bagni32.it,41019,13175,12.7518,43.9682,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI ALBERTO E MARIO Nà 16,61011,lungomare cristoforo colombo 16 16,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541831559,541951409,,,,41019,12859,13.1332,43.7734,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI ARMANDO E GIUSEPPE N. 7-8,61011,lungomare cristoforo colombo 7 7,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541958090,,,,,41019,12866,13.1332,43.7734,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI CATIA E GIORGIO N. 42-43-44,61011,via cristoforo colombo 42 42,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,541961793,,,,,41019,12869,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI DANTE N. 1,61011,via cristoforo colombo 1 1,EDO TERENZI,GABICCE MARE,GABICCE MARE,,,,,,41019,12836,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI DINO N. 22,61011,via cristoforo colombo 22 22,DINO MICHELINI,GABICCE MARE,GABICCE MARE,541958129,,,,,41019,12891,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI ENZO N. 18,61011,via cristoforo colombo 18 18,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,3335213778,,3335213778,,,41019,12863,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI FERNANDO & LUCIANO N. 25,61011,via cristoforo colombo 25 25,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,0541 961221,,3393787796,bagni25gabicce@libero.it,,41019,12888,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI FRANCO N. 37,61011,via cristoforo colombo 17 17,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,3381946761,,3381946761,alessandro.fili-2008@libero.it,,41019,12870,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI GIACOMO N. 3,61011,via cristoforo colombo 3 3,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541950056,,,,,41019,12840,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI GINO E CARLA N. 19,61011,via cristoforo colombo 19 19,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,3387257323,,3387257323,gino19@gabiccemare.com,www.bagni19.com,41019,12864,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI GIORGIO N. 27,61011,via cristoforo colombo 17 17,PIERGIORGIO CECCHINI,GABICCE MARE,GABICCE MARE,541958352,,,,,41019,12886,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI LUIGI N. 21,61011,via cristoforo colombo 21 21,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,541962080,,,bagni21@yahoo.it,,41019,12867,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI MARIO E NORMA N. 2,61011,lungomare cristoforo colombo 2 2,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541958332,,,,,41019,12838,13.1332,43.7734,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI MARISA N. 23,61011,lungomare cristoforo colombo 1 1,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,3339836009,,3339836009,bagnimarisa@libero.it,,41019,12890,13.1332,43.7734,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI N 45,61011,,ALBERTO FUMAGALLI,GABICCE MARE,GABICCE MARE,,,347 5015796,,rosmarchini@gmail.com,41019,17856,,,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI N 46,61011,,ALBERTO FUMAGALLI,GABICCE MARE,GABICCE MARE,,,347 5015796,,rosmarchini@gmail.com,41019,17857,,,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI N. 14,61011,lungomare cristoforo colombo 1 1,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541952818,,,,,41019,12858,13.1332,43.7734,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI N. 34,61011,via cristoforo colombo 34 34,PAOLO BRATTI,GABICCE MARE,GABICCE MARE,541958190,,3932102417; 345 5185329,info@gabiccemarespiaggia.com,www.gabiccemarespiaggia.com,41019,12873,12.7566,43.9674,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI N. 35,61011,via cristoforo colombo 35 35,PAOLO BRATTI,GABICCE MARE,GABICCE MARE,541958190,,3932102417; 345 5185329,info@gabiccemarespiaggia.com,www.gabiccemarespiaggia.com,41019,12872,12.7566,43.9674,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI PEPPINO N. 20,61011,via cristoforo colombo 20 20,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,541954516,,,,,41019,12865,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI ROBERTO E LUCA  N. 5,61011,viale cristoforo colombo 5 5,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541958208,,,,,41019,12845,13.1363,43.7715,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI ROBERTO N. 26,61011,viale cristoforo colombo 26 26,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,541958042,,,info@spiaggia26gabiccemare.info,,41019,12887,13.1363,43.7715,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI SANDRO N. 6,61011,viale cristoforo colombo 6 6,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541958140,,,bagni6gabicce@gmail.com,www.bagni6gabicce.altervista.org,41019,12853,13.1363,43.7715,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI SERGIO N. 4,61011,via cristoforo colombo 4 4,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541950052,541954518,,info@hotelthea.it,www.hotelthea.it,41019,12843,12.7518,43.9682,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI TONINO N. 29,61011,viale cristoforo colombo 29 29,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,0541 1902421,,3470833475,,,41019,12877,13.1363,43.7715,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNO MARIA N. 33,61011,viale cristoforo colombo 33 33,ROBERTO BALESTRIERI,GABICCE MARE,GABICCE MARE,541967808,,,info@bagnimaria33.it,www.bagnimaria33.it,41019,12874,13.1375,43.7709,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNO N. 46,61011,via Cristoforo Colombo 45 45,BENITO PALAZZI,GABICCE MARE,GABICCE MARE,721208634,721208634,3392142310,,,41019,13176,12.7578,43.9671,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,BALTIC,61011,via Primo Maggio 14,ANTERITA SCOLA,GABICCE MARE,GABICCE MARE,541954619,541954619,,www.hotelbalticgabicce.com,info@hotelbalticgabicce.com,41019,11652,12.7538,43.9665,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BANANA BEACH N. 10-9,61011,viale cristoforo colombo 10 10,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541831559,541951409,,,,41019,12855,13.1363,43.7715,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BANANA BEACH N. 12,61011,viale cristoforo colombo 12 12,LUCA TERENZI,GABICCE MARE,GABICCE MARE,541950004,541951409,,,info@nordesthotel.com,41019,12860,13.1363,43.7715,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,BELLAVISTA,61011,'piazza giardini unita'' d'' italia 9',ADRIANO LORENZI,GABICCE MARE,GABICCE MARE,541950160,541950224,,www.bellavistahtl.com,bellavista@gabiccemare.com,41019,11654,12.7583,43.9665,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,BELLAVISTA DIPENDENZA,61011,via vittorio veneto 192,ADRIANO LORENZI,GABICCE MARE,GABICCE MARE,541954640,541950224,541950160,,,41019,11658,12.7584,43.9668,,,,,
Gabicce Mare,PESARO E URBINO,RESIDENZE TURISTICO ALBERGHIERE,2 Stelle,BELLEVUE,61011,via redipuglia 22,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541954842,,3383417412,www.bellevueresidence.it,info@bellevueresidence.it,41019,11655,12.7606,43.9653,,,,,
Gabicce Mare,PESARO E URBINO,ALLOGGI IN AFFITTO,Affittacamere,BETTY AFFITTACAMERE,61011,via panoramica 98,ELISABETTA CECCOLI,GABICCE MARE,GABICCE MARE,541,951558,,3398595536,www.hotelgabiccemonte.com,bettys@gabiccemare.com,41019,18609,12.7686,43.9634,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,BLU STAR HOTEL,61011,via Redipuglia 6,ELENA PEDINI,GABICCE MARE,GABICCE MARE,541958172,541954605,,www.hotelblustar.com,info@hotelblustar.com,41019,11656,12759,43.9656,,,,,
Gabicce Mare,PESARO E URBINO,CAMPEGGI,Campeggi 2 stelle,CAMPING GABICCE MONTE,61011,,IRENE MANNELLI,GABICCE MARE,GABICCE MARE,,,,,maioli.giacomo@libero.it,41019,18612,,,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,CAPO EST,61011,via panoramica 123,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541953333,541952735,,www.capoest.com,capoest@capoest.com,41019,11659,12.7833,43.9594,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,CAPRI,61011,viale della repubblica 1,GIUSEPPE MARCOLINI,GABICCE MARE,GABICCE MARE,0541 954635,541833551,,www.gabiccemare.com,capri,capri@gabiccemare.com,41019,11660,12756,43.9666,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,CLUB HOTEL,61011,via Panoramica 33,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,0541 954622,0541 968419,,www.clubhotelgabicce.it,info@clubhotelgabicce.it,41019,17511,12.7612,43.9656,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,CONTINENTAL,61011,via primo maggio 6,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541954795,541958069,,www.continentalhotel.info,continental@continentalhotel.info,41019,11664,12.7538,43.9665,,,,,
Gabicce Mare,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,DEL CHIERICO GILBERTO,61011,Via Madonna di Loreto 16,Gilberto Del Chierico,GABICCE MARE,GABICCE MARE,,,,,,41019,18676,,,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,DU PARC,61011,via panoramica 48,GINO SCOLA,GABICCE MARE,GABICCE MARE,541954761,541951651,3356851934,www.duparchotel.it,info@duparchotel.it,41019,11667,12.7612,43.9656,,,,,
Gabicce Mare,PESARO E URBINO,RESIDENZE TURISTICO ALBERGHIERE,3 Stelle,EDEN,61011,viale della Vittoria 57,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541831684,541831628,,www.residenceeden.it,eden@residenceeden.it,41019,11668,12.7564,43.9651,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,FULVIA,61011,via Trieste 23,FABIO BORRA,GABICCE MARE,GABICCE MARE,541950010,541950010,333.4772527,www.gabiccemare.com,fulvia; info@hotelfulvia.com,info@hotelfulvia.com,41019,11676,12.7521,43967,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,GABICCE,61011,via trento 24,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950163,541833543,,www.hotelgabicce.it,info@hotelgabicce.it,41019,11678,12.7526,43.9668,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,GARDEN,61011,via vittorio veneto 31,GIUSEPPE LORENZI,GABICCE MARE,GABICCE MARE,541954584,541952142,,www.hotelgardengabicce.com,info@hotelgardengabicce.com,41019,11679,12.7523,43.9679,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,GIOVANNA REGINA,61011,via vittorio veneto 173,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541958181,541954728,,www.hotelgiovannaregina.com,giovanna@gabiccemare.com,41019,11680,12.7584,43.9668,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,GIUSEPPINA,61011,via edmondo de amicis 46,GIACOMO BERTOZZI,GABICCE MARE,GABICCE MARE,541950056,541950746,,www.gabiccemare.com,giuseppina,,41019,11681,12.7518,43.9674,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,GLORIA,61011,'via niccolo'' machiavelli 1',LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541954192,541960808,338,6327405,www.gloriahotel.net,direzione@gloriahotel.net,41019,11683,12.76,43.9661,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,GRAND HOTEL MICHELACCI,61011,'Piazza Giardini Unità d''Italia 1',FEDERICA VANNONI MICHELACCI,GABICCE MARE,GABICCE MARE,541954361,541954544,,www.michelacci.com,info@michelacci.com,41019,11684,12.7583,43.9665,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,HOTEL ATHENA,61011,via Panoramica 9,GIORGIO MONTEBELLI,GABICCE MARE,GABICCE MARE,0541 954882,,,www.hotelathena.eu,direzione@hotelathena.eu;,41019,18029,12.7612,43.9656,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,HOTEL ATLAS,61011,via edmondo de amicis 6,Alessio Bonaccorsi,GABICCE MARE,GABICCE MARE,541831698,541832140,,www.gabiccemare.com,atlas,atlas@gabiccemare.com,41019,16838,12.7539,43.9671,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,HOTEL CAVALLUCCIO MARINO,61011,via vittorio veneto 111,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950053,541954402,,www.hotelcavallucciomarino.it,info@hotelcavallucciomarino.it,41019,11661,12.7556,43.9672,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,HOTEL EUROPA,61011,via vittorio veneto 5,DARIO CANGINI,GABICCE MARE,GABICCE MARE,541950103,541953103,3335141240,www.hoteleuropagabicce.com,info@hoteleuropagabicce.com,41019,16725,,,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,HOTEL FABBRI,61011,via Cesare Battisti 48,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541833744,541834818,,www.hotelfabbri.it,info@hotelfabbri.it,41019,11675,12.7556,43967,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,HOTEL LIDIA,61011,via edmondo de amicis 28,LAURA FORONCHI,GABICCE MARE,GABICCE MARE,541958708,541822471,,www.hotellidiagabiccemare.com,info@hotellidiagabiccemare.com,41019,16831,12.7518,43.9674,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,HOTEL LOSANNA,61011,'piazza giardini unita'' d'' italia 7',LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950367,541960120,,www.hotellosanna.info,info@hotellosanna.info,41019,18027,12.7583,43.9665,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,HOTEL NORD EST,61011,via Vittorio Veneto 71,FRANCESCO RIZIERO COLA,GABICCE MARE,GABICCE MARE,0541 950004,0541 951409,,www.nordesthotel.com,info@nordesthotel.com,41019,17510,12754,43.9676,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,HOTEL SANS SOUCI,61011,viale Mare 9,FELICE BORDONI,GABICCE MARE,GABICCE MARE,541950164,541954427,,www.parkhotels.it,sanssouci,sanssouci@parkhotels.it,41019,11948,12.7637,43.9654,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,HOTEL SAYONARA,61011,viale della vittoria 12,'FRANCO D''ANDREA',GABICCE MARE,GABICCE MARE,541950012,541830465,,www.sayonarahotel.com,info@sayonarahotel.com,41019,11729,12.7566,43.9661,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,HOTEL SPLENDID,61011,via armando diaz 5,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,0541 950112,0541 953379,,www.hotelsplendidgabicce.it,lucianapiermaria@libero.it,41019,11733,12.7546,43.9677,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,HOTEL THEA,61011,via Vittorio Veneto 7,IVANO TERENZI,GABICCE MARE,GABICCE MARE,541950052,541954518,,www.hotelthea.it,info@hotelthea.it,41019,11736,12.7515,43968,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 1 stella,HOTEL THEA DIPENDENZA,61011,via Vittorio Veneto 16,IVANO TERENZI,GABICCE MARE,GABICCE MARE,541950052,541954518,,www.hotelthea.it,info@hotelthea.it,41019,11737,12.7515,43968,,,,,
Gabicce Mare,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,I DELFINI SNC,61011,via cristoforo colombo 1 1,ANTONIO PALAZZI,GABICCE MARE,GABICCE MARE,541958112,,,,,41019,12871,12.9177,43915,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,INTERNATIONAL,61011,via Vittorio Veneto 165,ANDREA CAGNOLI,GABICCE MARE,GABICCE MARE,541954203,541954664,,www.internationalgabicce.com,info@internationalgabicce.com,41019,11944,12.7578,43.9668,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,LAURA,61011,via giacomo leopardi 25,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,0541.831485,,3803053206,www.hotellaura.it,info@hotellaura.it,41019,11945,12.7555,43.9665,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,LIDO,61011,via armando diaz 6,AGOSTINO PEDINI,GABICCE MARE,GABICCE MARE,541954369,541953745,,www.lidohotel.org,lido@gabiccemare.com,41019,11690,12.7546,43.9677,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,M GLAMOUR HOTEL,61011,via Panoramica 4-6,FEDERICA VANNONI MICHELACCI,GABICCE MARE,GABICCE MARE,541954843,541954544,,www.michelacci.com,info@michelacci.com,41019,11965,12.7593,43.9661,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,MADISON,61011,via circonvallazione 14,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541954505,541961722,,www.hotel-madison.it,madison@hotel-madison.it,41019,11694,12.7571,43.9658,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 4 stelle,MAJESTIC,61011,viale Balneare 10,DANIELA USUARDI,GABICCE MARE,GABICCE MARE,541953744,541961358,3337527629,www.majestichotel.it,majestic@gabiccemare.com,41019,11695,12.7635,43.9657,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,MAJESTIC DIPENDENZA,61011,viale balneare 10,DANIELA USUARDI,GABICCE MARE,GABICCE MARE,541953744,541961358,3337527629,www.majestichotel.it,majestic@gabiccemare.com,41019,11696,12.7635,43.9657,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,MAJORCA,61011,via Primo Maggio 107,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541954878,541954878,,www.majorcagabicce.com,info@majorcagabicce.com,41019,11946,12.7533,43.9661,,,,,
Gabicce Mare,PESARO E URBINO,RESIDENZE TURISTICO ALBERGHIERE,3 Stelle,MAREMONTI,61011,Via Nino Bixio 1,PAOLA MICHELACCI,GABICCE MARE,GABICCE MARE,541954184,541954544,,www.michelacci.com,info@michelacci.com,41019,11698,12757,43.9662,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,MARINELLA,61011,via Vittorio Veneto 127,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541954571,541950426,3357771540,www.hotel-marinella.it,info@hotel-marinella.it,41019,11700,12.7556,43.9672,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,MAXIM,61011,via Circonvallazione 12,GIORGINA MAGNANI,GABICCE MARE,GABICCE MARE,541954833,541952757,,www.maximhotel.it,maxim@gabiccemare.com,41019,11701,12.7577,43.9659,,,,,
Gabicce Mare,PESARO E URBINO,RESIDENZE TURISTICO ALBERGHIERE,3 Stelle,MEETING,61011,via panoramica 13,CRISTIANO ANDREANI,GABICCE MARE,GABICCE MARE,541967280,541967280,3318072649,www.residencemeeting.it,info@residencemeeting.it,41019,14766,12.7612,43.9656,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,MIRAMARE,61011,via vittorio veneto 163,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950552,541952144,,www.miramarehtl.com,info@miramarehtl.com,41019,11703,12.7571,43.9668,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,NAPOLEON,61011,via vittorio veneto 151,DINA DONATI,GABICCE MARE,GABICCE MARE,541953560,541954765,3351330266,www.hotel-napoleon.it,napoleon@hotel-napoleon.it,41019,11704,12.7564,43.9671,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,NOBEL,61011,via vittorio veneto 99,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950640,541954039,,www.hotelnobel.it,info@hotelnobel.it,41019,11707,12.7551,43.9674,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,NUOVO FIORE,61011,via Edmondo de Amicis 25,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950015,541830170,,www.gabiccemare.com,nuovofiore,nuovofiore@gabiccemare.com,41019,11709,12.7527,43.9673,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 1 stella,NUOVO FIORE DIPENDENZA,61011,via Edmondo De Amicis 18,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950015,541830170,,www.gabiccemare.com,nuovofiore,nuovofiore@gabiccemare.com,41019,11710,12.7527,43.9673,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,OLYMPIA,61011,via del porto 41,LETIZIA VINCENZETTI,GABICCE MARE,GABICCE MARE,541950064,541950064,,www.olimpiagabicce.com,info@olimpiagabicce.com,41019,11711,12751,43.9682,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,PALAZZI,61011,via Panoramica 31,DANIELE DELLA CHIARA,GABICCE MARE,GABICCE MARE,541954451,541830352,,www.hotelpalazzi.com,info@hotelpalazzi.com,41019,11712,12.7612,43.9656,,,,,
Gabicce Mare,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,PERLA,61011,via trento 5,ALBERTINA BALLESTIERI,GABICCE MARE,GABICCE MARE,541954672,541834832,,www.hotel-perla.it,info@hotel-perla.it,41019,11714,12.7531,43.9673,,,,,
